"","SRR2105159.count","SRR2105160.count","SRR2105161.count","SRR2105162.count","SRR2105165.count","SRR2105166.count","SRR2105207.count","SRR2105208.count","SRR2105239.count","SRR2105240.count","SRR2105247.count","SRR2105335.count","SRR2105336.count","SRR8185859.count","SRR8185860.count","SRR8185861.count","SRR8185862.count","SRR8185863.count","SRR8185864.count","SRR8185865.count","SRR8185866.count","SRR8185871.count","SRR8185872.count","SRR8185873.count","SRR8185874.count","SRR8185875.count","SRR8185876.count","SRR8185878.count","SRR8185891.count","SRR8185892.count","SRR8185896.count","SRR8185897.count","SRR8185898.count","SRR8185899.count","SRR8185902.count","SRR8185905.count","SRR8185906.count","SRR8185907.count","SRR8992369.count","SRR8992370.count","SRR8992371.count"
"1",0.775369441159103,0.952680490156091,0.971550422770924,1,1,0.981114979722554,1,1,0.931508357373883,1,0.906418618481705,1,1,0.980178692432975,1,0.965619101314816,1,1,1,1,1,0.893170368440034,0.818230315559192,1,1,1,0.966741206872605,0.5475421668911,0.713166810541872,0.663063136032782,1,1,1,1,0.629981427178802,0.783405672105787,0.825021379667309,0.805439725269445,1,0.987442889678398,1
"2",0.224630558840897,0.0473195098439091,0.0284495772290764,0,0,0.0188850202774457,0,0,0.0684916426261165,0,0.0935813815182946,0,0,0.0198213075670245,0,0.0343808986851845,0,0,0,0,0,0.106829631559966,0.181769684440808,0,0,0,0.033258793127395,0.4524578331089,0.286833189458128,0.336936863967218,1.38777878078145e-17,0,1.38777878078145e-17,0,0.370018572821198,0.216594327894213,0.174978620332691,0.194560274730555,0,0.012557110321602,0
