"","SRR8507541.count","SRR8507542.count","SRR8507543.count","SRR8507544.count","SRR8507545.count","SRR8507546.count","SRR8507547.count","SRR8507548.count","SRR8507549.count","SRR8507550.count","SRR8507551.count","SRR8507552.count","SRR1917326.count","SRR1917327.count","SRR1917328.count","SRR1917332.count","SRR1917333.count","SRR1917334.count","SRR1917338.count","SRR1917339.count","SRR1917340.count"
"1",0.128676747340531,0.141002554365856,0.0387061752627805,0.226076335096635,5.42248733744105e-19,4.23268299734654e-18,0.0364859291619614,0.141804608785978,2.81950013832539e-18,8.19661172579306e-18,4.28655264144221e-18,-2.292672302999e-18,0.0743849559412006,0.159872388154311,0.297475895673492,2.00787947636421e-17,-1.00778377139297e-17,0.300876428971189,-9.05903165135045e-19,2.3795654515075e-18,-4.57932860022949e-18
"2",0.871323252659469,0.858997445634144,0.961293824737219,0.773923664903365,1,1,0.963514070838039,0.858195391214022,1,1,1,1,0.925615044058799,0.840127611845689,0.702524104326508,1,1,0.699123571028811,1,1,1
