"","normal0.9","normal0.91","normal0.92","normal0.93","normal0.94","normal0.95","normal0.96","normal0.97","normal0.98","normal0.99","normal1"
"1",0.861883367312093,0.872054262301171,0.881884811267074,0.893867279819738,0.906804993026161,0.920082186803446,0.932237686170655,0.942725867858984,0.954447472712184,0.966688612178461,0.978128009989468
"2",0.138116632687907,0.127945737698829,0.118115188732926,0.106132720180262,0.0931950069738387,0.0799178131965543,0.067762313829345,0.057274132141016,0.0455525272878161,0.0333113878215387,0.0218719900105317
