"","SRR2105143.count","SRR2105144.count","SRR2105145.count","SRR2105146.count","SRR2105187.count","SRR2105188.count","SRR2105193.count","SRR2105194.count","SRR2105197.count","SRR2105198.count","SRR2105275.count","SRR2105276.count","SRR2105277.count","SRR2105319.count","SRR2105320.count","SRR2105321.count","SRR2105322.count","SRR2105325.count","SRR2105326.count","SRR2105373.count","SRR2105374.count","SRR2105375.count","SRR2105431.count","SRR2105432.count","SRR2105437.count","SRR2105438.count","SRR2105471.count","SRR2105472.count","SRR2105487.count","SRR2105488.count"
"1",0.885557904724629,0.977955055481837,0.848859287708592,0.751598406093772,0.719788677448198,0.746146758518812,0.855364196192706,0.887863804326277,0.884363639975389,0.891109146949245,0.936191049362513,0.903633138310418,1,0.728730004719196,0.83880546021468,0.764513647420085,0.764822171078293,0.730168133187561,0.705089275401726,0.980399096805944,0.983815863648928,1,0.934993204140058,0.839331665109097,0.592672021023324,0.539968591401255,1,1,1,1
"2",0.114442095275371,0.0220449445181628,0.151140712291408,0.248401593906228,0.280211322551802,0.253853241481188,0.144635803807294,0.112136195673723,0.115636360024611,0.108890853050755,0.0638089506374874,0.0963668616895819,0,0.271269995280804,0.16119453978532,0.235486352579915,0.235177828921707,0.269831866812439,0.294910724598274,0.0196009031940561,0.0161841363510724,0,0.0650067958599415,0.160668334890903,0.407327978976676,0.460031408598745,0,0,0,0
