"","gene_id","SRR8507541.count","SRR8507542.count","SRR8507543.count","SRR8507544.count","SRR8507545.count","SRR8507546.count","SRR8507547.count","SRR8507548.count","SRR8507549.count","SRR8507550.count","SRR8507551.count","SRR8507552.count","SRR1917326.count","SRR1917327.count","SRR1917328.count","SRR1917332.count","SRR1917333.count","SRR1917334.count","SRR1917338.count","SRR1917339.count","SRR1917340.count"
"2363","hsa-miR-6855-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5390736154292,0,0,60.5675176402895,0,0,0
"2364","hsa-miR-6856-3p",1311.00502139659,1206.45453174483,1497.34092903981,1893.85787457496,1253.24855216812,1803.47732972638,2297.49873500814,2097.16170542004,3232.49253608494,4241.49997957544,2251.76388170734,2780.76218163433,705.273207358924,1332.75881073823,1633.55641039153,1402.68848626534,1457.52359800111,999.364041064777,1468.64444118079,1178.84809700236,1128.55740922473
"2365","hsa-miR-6856-5p",395.775100798971,477.554918815664,378.637936079032,451.94335643266,712.372861232405,1061.42155343271,1094.04701667054,956.957283055748,920.362458190852,1205.04895085851,750.587960569113,695.190545408582,335.434818134122,511.057889831952,421.562944617168,584.453535943892,277.623542476402,696.526452863329,636.412591178342,336.813742000674,196.270853778214
"2366","hsa-miR-6857-3p",0,0,0,0,13.1920900228223,0,0,0,7.48262161130774,0,0,0,8.6008927726698,30.0622288136442,0,0,0,60.5675176402895,0,0,0
"2367","hsa-miR-6857-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2368","hsa-miR-6858-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2369","hsa-miR-6858-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2370","hsa-miR-6859-3p",49.4718875998714,25.1344694113507,34.4216305526393,0,0,28.1793332769747,41.0267631251453,40.7215865130105,7.48262161130774,20.4245584891273,16.6797324570914,0,0,10.0207429378814,0,58.4453535943892,0,0,97.9096294120527,0,196.270853778214
"2371","hsa-miR-6859-5p",49.4718875998714,150.806816468104,86.0540763815982,150.647785477553,131.920900228223,28.1793332769747,13.6755877083818,81.4431730260211,14.9652432226155,13.6163723260849,33.3594649141828,21.0663801638964,86.008927726698,150.311144068221,115.929809769721,292.226767971946,138.811771238201,333.121347021592,244.774073530132,168.406871000337,147.20314033366
"2372","hsa-miR-6860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2373","hsa-miR-6861-3p",494.718875998714,326.748102347559,378.637936079032,624.112254121293,751.949131300872,1211.71133090991,1053.0202535454,1018.03966282526,1047.56702558308,1034.84429678245,567.110903541107,400.261223114032,215.022319316745,470.974918080427,484.797386309743,467.562828755114,694.058856191005,454.256382302171,783.277035296421,0,834.151128557409
"2374","hsa-miR-6861-5p",0,0,34.4216305526393,0,0,28.1793332769747,13.6755877083818,61.0823797695158,82.3088377243851,40.8491169782547,50.0391973712742,42.1327603277929,25.8026783180094,50.1037146894071,10.5390736154292,292.226767971946,69.4058856191005,211.986311741013,0,0,0
"2375","hsa-miR-6862-3p",692.606426398199,427.285979992962,516.324458289589,494.985580854819,778.333311346517,1258.67688637154,970.966727295106,651.545384208169,89.7914593356928,81.6982339565093,300.235184227645,189.597421475068,756.878563994943,982.032807912379,600.727196079465,642.898889538282,694.058856191005,1756.4580115684,1174.91555294463,2189.28932300438,1619.23454367027
"2376","hsa-miR-6862-5p",1162.58935859698,1206.45453174483,1394.07603738189,1355.83006929798,2176.69485376568,3456.66488197556,3145.38517292781,2911.59343568025,1967.92948377394,2239.89324764096,1417.77725885277,1727.44317343951,928.896419448339,1553.21515537162,3246.03467355219,2805.37697253068,2706.82953914492,1029.64779988492,2692.51480883145,3115.52711350623,2158.97939156035
"2377","hsa-miR-6863",0,0,0,0,0,9.39311109232489,0,0,0,0,0,0,0,0,0,58.4453535943892,0,0,0,0,0
"2378","hsa-miR-6864-3p",3042.52108739209,2689.38822701453,3218.42245667177,3271.20905608402,4195.0846272575,4799.87976817802,5100.9942152264,5171.64148715234,4063.0635349401,5208.26241472747,3686.2208730172,4950.59933851566,2047.01247989541,3597.44671469943,5733.25604679349,5610.75394506137,7148.80621876735,3422.06474667636,5385.0296176629,6062.64735601212,3778.21393523062
"2379","hsa-miR-6864-5p",148.415662799614,201.075755290806,137.686522210557,215.211122110791,342.99434059338,403.90377696997,492.321157501744,407.215865130105,157.135053837462,88.5064201195517,200.156789485097,105.331900819482,223.623212089415,300.622288136442,158.086104231438,175.336060783168,0,90.8512764604343,440.593332354237,505.22061300101,785.083415112856
"2380","hsa-miR-6865-3p",816.286145397878,955.109837631328,963.8056554739,1076.05561055395,1398.36154241917,1333.82177511013,1449.61229708847,1445.61632121187,905.397214968236,1150.58346155417,750.587960569113,758.389685900272,825.685706176301,1653.42258475043,2687.46377193445,2454.70485096435,2776.23542476402,1544.47169982738,2643.55999412542,2610.30650050522,1177.62512266928
"2381","hsa-miR-6865-5p",445.246988398842,578.092796461067,602.378534671187,559.548917488056,831.101671437806,1080.20777561736,943.615551878342,692.266970721179,920.362458190852,980.378807478112,767.267693026204,505.593123933515,412.842853088151,611.265319210766,916.899404542341,642.898889538282,694.058856191005,817.661488143908,685.367405884369,926.237790501852,686.947988223749
"2382","hsa-miR-6866-3p",618.398594998392,427.285979992962,567.956904118548,624.112254121293,1754.54797303537,1972.55332938823,1613.71934958905,1038.40045608177,463.92253990108,347.217494315165,250.195986856371,210.663801638964,1745.98123285197,1934.00338701111,1475.47030616009,4500.29222676797,2290.39422543032,2150.14687623028,2986.24369706761,2862.91680700573,2404.31795878312
"2383","hsa-miR-6866-5p",296.831325599228,351.88257175891,309.794674973754,301.295570955107,461.723150798781,629.338443185768,656.428210002325,610.823797695158,1189.73683619793,1279.93899865198,1017.46367988257,905.854347047547,378.439281997471,400.829717515257,231.859619539442,1052.01636469901,971.682398667407,454.256382302171,734.322220590395,336.813742000674,785.083415112856
"2384","hsa-miR-6867-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2385","hsa-miR-6867-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2386","hsa-miR-6868-3p",0,0,0,0,0,0,0,0,7.48262161130774,0,0,0,0,0,0,0,0,0,0,0,0
"2387","hsa-miR-6868-5p",0,0,17.2108152763196,21.5211122110791,26.3841800456446,9.39311109232489,0,0,82.3088377243851,95.3146062825942,33.3594649141828,42.1327603277929,0,10.0207429378814,0,0,0,0,0,0,0
"2388","hsa-miR-6869-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2389","hsa-miR-6869-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2390","hsa-miR-6870-3p",0,25.1344694113507,0,0,0,0,0,20.3607932565053,7.48262161130774,0,0,0,0,0,0,0,0,0,0,0,0
"2391","hsa-miR-6870-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2392","hsa-miR-6871-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2393","hsa-miR-6871-5p",123.679718999678,201.075755290806,223.740598592155,193.690009899712,39.5762700684669,216.041555123472,54.7023508335271,285.051105591074,216.996026727924,122.547350934764,166.797324570914,84.2655206555857,1608.36694848925,761.576463278987,674.500711387469,0,555.247084952804,545.107658762606,146.864444118079,168.406871000337,441.609421000981
"2394","hsa-miR-6872-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2395","hsa-miR-6872-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2396","hsa-miR-6873-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2397","hsa-miR-6873-5p",0,25.1344694113507,0,0,13.1920900228223,9.39311109232489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2398","hsa-miR-6874-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2399","hsa-miR-6874-5p",0,0,0,0,26.3841800456446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2400","hsa-miR-6875-3p",0,0,0,0,0,0,41.0267631251453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2401","hsa-miR-6875-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2402","hsa-miR-6876-3p",0,0,0,0,0,0,0,0,0,0,0,0,17.2017855453396,0,0,58.4453535943892,0,0,146.864444118079,84.2034355001684,0
"2403","hsa-miR-6876-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2404","hsa-miR-6877-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2405","hsa-miR-6877-5p",0,0,0,0,0,0,0,0,0,0,0,21.0663801638964,0,0,0,0,0,0,0,0,0
"2406","hsa-miR-6878-3p",1632.57229079576,1357.26134821294,1600.60582069773,1786.25231351956,1437.93781248763,1869.22910737265,1709.44846354772,1425.25552795537,5103.14793891188,6215.87396685775,3269.22756158991,3665.55014851798,1341.73927253649,1322.73806780035,2065.65842862412,1987.14202220923,1804.55302609661,1635.32297628782,1566.55407059284,1515.66183900303,1570.16683022571
